ID,Título,Criado em,Fase,Etiquetas,Tipo de requisição,Solicitante,Veículo,Tipo Veicular,Litros Usados,Veiculos,Hodometro,Autorizado Por,Valor (R$),Nº DA NOTA,FORNECEDOR,VALOR DA NOTA,O que está sendo aguardado ou o que estava ?,Categoria
1263456817,ALMOÇO PAULO,03/12/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1263455322,ALMOÇO TIO TOKO GABRIEL,03/12/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1263445272,ALMOÇO NICOLAS,03/12/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1263443480,ALMOÇO TIO TOKO UIZ FERNANDO ,03/12/2025,Despesa- Concluida,Comercial,Alimentação,,,,,,,,,,,,,
1263440129,ABASTECIMENTO FXM4G90,03/12/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,0,,,,,,,
1263402705,COPIA 7 CHAVES,03/12/2025,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1263376682,Conserto Porta Voyage,03/12/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,,0,,,,,,,
1262094686,ABASTECIMENTO BLAZER,01/12/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,FXH1F73,0,,,,,,,
1262046956,ABASTECIMENTO AQJ3H59,01/12/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,AQJ3H59,0,,,,,,,
1262038613,"ABRAÇADEIRAS, PASTA DESENGRAXANTE...",01/12/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1261943853,LAMPADA EPX5402,01/12/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,EPX5402,12.093,,,,,,,
1261913828,APARELHO DE SOM CAMINHAO,01/12/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,AQJ3H59,424.661,,,,,,,
1261911501,ABASTECIMENTO LUIZ FERNANDO,01/12/2025,Aguardando- NF ou Aprovar,Comercial,Veicular,,,Abastecimento,,AQJ3H59,424.661,,,,,,,
1261778112,ABASTECIMENTO TKY6E68 PAULO,01/12/2025,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Abastecimento,,TKY6E68,25.888,,,,,,,
1261676861,ABASTECIMENTO DIRETOR GERAL,01/12/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1261262993,ABASTECIMENTO TKC5D99,29/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKC5D99,0,,,,,,,
1261262807,TINTA PARACHOQUE CAMINHÃO,29/11/2025,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1261258538,GASOLINA ADITIVADA PARA QUADRI M250LSAND,29/11/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1261067855,TINTA ,28/11/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1260470553,PARAFUSO 10.140  RP,27/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1260469369,PARAFUSOS PARA EIXO DO FIGHTER 2500,27/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1260466925,"PARAFUSO, ARAME LISO",27/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1260464874,PORCA E ARAME,27/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1260459758,PARAFUSO 12X140,27/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1260452684,MANTA E COLA PARA O TRATOR DO WALTER,27/11/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1260449457,BOLA DE ENGATE,27/11/2025,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1260445441,PARAFUSO COM PORCA PARA CALCARIADEIRA DO CELSO GUAZZO,27/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1260443575,FILTRO COMB FORD,27/11/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,,0,,,,,,,
1260438171,RETENTOR MORINGA,27/11/2025,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1260429803,REBITE 10X12 FERRO TUBULAR,27/11/2025,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1260427116,PARAFUSO OCO SIMPLES,27/11/2025,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1260424688,ARRUELA ALUMINIO,27/11/2025,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1260422668,ANEL TUBO ESCAPE COMMINS ETC...,27/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1260420754,FILTRO HIDRAULICO ,27/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1260418585,FLUIDO DE FREIO,27/11/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1260416341,TRAVA ROSCA NICOLAS,27/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1260414417,COMBUSTIVEL TRATOR LOJA,27/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,0,,,,,,,
1260410860,ALMOÇO TIO TOKO GABRIEL,27/11/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1260408642,PEÇAS PARA O CAMINHÃO REBITE 10X12,27/11/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,,0,,,,,,,
1260403124,ABASTECIMENTO TKY6E68,27/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKY6E68,0,,,,,,,
1260400637,PEÇAS PARA OFICINA,27/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1260305335,SENSOR DE COMBUSTÍVEL PRA HILUX,27/11/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,GIH0I50,0,,,,,,,
1259935591,"ADESIVO LAMINAÇÃO,  ETC....",26/11/2025,Despesa- Concluida,Comercial,Ferramenta,,,,,,,,,,,,,
1259927326,ABASTECIMENTO EVG1E67,26/11/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,EVG1E67,0,,,,,,,
1259924204,DIESEL PARA TRATOR,26/11/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1259922051,ABASTECIIMENTO EVG1E67,26/11/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,EVG1E67,0,,,,,,,
1259919289,ABASTECIMENTO TKY6E68,26/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKY6E68,0,,,,,,,
1259917340,ABASTECIMENTO AQJ3H59,26/11/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,AQJ3H59,0,,,,,,,
1259915209,ABASTECIMENTO FHY8D25,26/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FHY8D25,0,,,,,,,
1259913051,ALMOÇO TIO TOKO,26/11/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1259869380,ARRUELA PARA PINO DO U CONJUNTO FRONTAL,26/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1259860514,ABASTECIMENTO FXM4G90 E 1 LITRO DE OLEO,26/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,0,,,,,,,
1259857020,4 PARAFUSOS DE PRESSAO E PORCA PARLOCK,26/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1259855182,ABASTECIMENTO FXM4G90,26/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,0,,,,,,,
1259852975,COMBUSTÍVEL TRATOR DO TUCA,26/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,0,,,,,,,
1259849409,COLA SUPER BONDER,26/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1259848117,ALMOÇO TIO TOKO LUIZ FERNANDO,26/11/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1259846539,MANGUEIRA DE COMBUSTÍVEL E CONEXÕES,26/11/2025,Despesa- Concluida,Comercial,Peça,,,,,,,,,,,,,
1259843293,ABASTECIMENTO FXM4G90,26/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,0,,,,,,,
1259841252,COLA TRAVA ROSCA,26/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1259839348,ALMOÇO TIO TOKO LUIZ FERNANDO,26/11/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1259838377,PARAFUSO,26/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1259504793,TOMADA DE ENERGIA PARA REBOQUE,25/11/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1259471542,ABASTECIMENTO BLAZER,25/11/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1258903242,ABASTECIMENTO QUADRICICLO SUZUKI,24/11/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1258893608,ABASTECIMENTO QUADRICICLO LOJA,24/11/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1258747420,ABASTECIMENTO 10L GASOLINA QUADRICICLO LOJA,24/11/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1258543587,ABASTECIMENTO QUADRICICLO SUZUKI,24/11/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1258519278,ABATECIMENTO NICOLAS,24/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,242.333,,,,,,,
1258203330,ABASTECIMENTO TKY6E68,22/11/2025,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Abastecimento,,TKY6E68,24.930,,,,,,,
1258009365,TRAVA DE FORRO DE PORTA PARA SAVEIRO E STRADA,21/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1257723051,ABASTECIMENTO S10 DIRETOR,21/11/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1257721724,ALMOÇO GABRIEL E PAULO,21/11/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1257611498,ABASTECIMENTO PARA O POLO,21/11/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1257045018,ABASTECIMENTO ATJ6211,19/11/2025,Aguardando- NF ou Aprovar,Consumo Oficina,Veicular,,,Abastecimento,,ATJ6211,350959,,,,,,,
1257033322,MANUTENÇÃO SEB9I75,19/11/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,SEB9I75,80988,,,,,,,
1257013495,Trocar o bico do pneu do carrinho de mão do barracão,19/11/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1256440408,ABASTECIMENTO TRAILBLAZER,18/11/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,FXH1F73,0,,,,,,,
1256387938,ABRAÇADEIRA,18/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1256381767,2 CHAVES PARA ARMÁRIO OFICINA,18/11/2025,Despesa- Concluida,Consumo Oficina,Material Escritorio,,,,,,,,,,,,,
1255760659,MANUAL YTO PRISMA,17/11/2025,Despesa- Concluida,Consumo Oficina,Material Escritorio,,,,,,,,,,,,,
1255627617,TROCA DE FAROL QUEIMADO GOL,17/11/2025,Aguardando- NF ou Aprovar,Comercial,Veicular,,,Manutenção,,EPX5406,12.093,,,,,,,
1255094828,ABASTECIMENTO EVG1E67,14/11/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,EVG1E67,0,,,,,,,
1255092740,ABASTECIMENTO TKC5D99,14/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKC5D99,0,,,,,,,
1255091093,PINCEL  FERNANDINHO,14/11/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1255088316,CABO POSITIVO E NEGATIVO BATERIA,14/11/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1255058404,MANUTENÇÃO CARRO PARDAL,14/11/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,SEC2J19,0,,,,,,,
1255008635,MASSA DE POLIR E TINTA DE DEMARCAÇÃO,14/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1254996757,CAIXA DE FERRAMENTA ,14/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1254809427,"Alinhasr e soldar, refazer o furo no eixo da alavanca marcha cliente.",14/11/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1254808715,2 Buchas para comporta do Stara Tornado ,14/11/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1254807908,Fazer Furos Bilongo suporte do peso trator,14/11/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1254630091,MANUTENÇÃO S10,13/11/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1254628589,MANUTENÇÃO CAPTIVA,13/11/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1254626174,MANUTENÇÃO TRAILBLAZER ,13/11/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1254625204,MANUTENÇÃO POLO 22/10,13/11/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1254622764,ALINHAMENTO DIREÇÃO FXM4G90,13/11/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,Manutenção,,FXM4G90,0,,,,,,,
1254616806,TERMINAL BATERIA,13/11/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,AQJ3H59,0,,,,,,,
1254535250,ALMOÇO TIO TOKO GABRIEL,13/11/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1254281642,ABASTECIMENTO AYB4230,13/11/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,AYB4230,0,,,,,,,
1254037629,CONJUNTO FRONTAL 085,12/11/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1254031039,ABASTECIMENTO DLZ1967,12/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,DLZ1967,0,,,,,,,
1254028878,CEBOLINHA OLEO MOTOR,12/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1254026359,PINO CARRETA ANTIGO,12/11/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1254021031,COMBUSTIVEL LIMPEZA TANQUE TRATOR DO TUKA,12/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,0,,,,,,,
1254017369,Dar passe no volante da embalagem ,12/11/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1253994579,TROCA CONJUNTO QUINTA MARCHA FXM4G90,12/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Manutenção,,FXM4G90,0,,,,,,,
1253985330,SERVIÇO S10 FERNANDO,12/11/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,GIH0I50,0,,,,,,,
1253983154,Abastecimento Blazer,12/11/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1253969270,ABASTECIMENTO DLZ1967,12/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,DLZ1967,0,,,,,,,
1253965218,CAIXA SPRAY PRETO,12/11/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1253895828,Engate rapido e mangueira do Macaco a ar da oficina,12/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1253482873,ADESIVOS OFICINA,11/11/2025,Despesa- Concluida,Consumo Oficina,Material Escritorio,,,,,,,,,,,,,
1253376650,ABASTECIMENTO FXM4G90,11/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,0,,,,,,,
1253151429,CANETAO PRETO ESCRITORIO,11/11/2025,Despesa- Concluida,Consumo Oficina,Material Escritorio,,,,,,,,,,,,,
1253120929,KIT EMBREAGEM AQJ,11/11/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,AQJ3H59,0,,,,,,,
1253112527,OLEO PARA O AQJ,11/11/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,AQJ3H59,0,,,,,,,
1253110815,FITA PVC,11/11/2025,Despesa- Concluida,Consumo Oficina,Material Escritorio,,,,,,,,,,,,,
1253108728,CARDAN PARA O AQJ,11/11/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,AQJ3H59,0,,,,,,,
1251966743,ABASTECIMENTO POLO TK JA,08/11/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,6.666.666,,,,,,,
1251813625,ABASTECIMENTO TKY6E68,07/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKY6E68,0,,,,,,,
1251810976,ABASTECIMENTO FHY8D25,07/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FHY8D25,0,,,,,,,
1251807270,ABASTECIMENTO TKC5D99,07/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKC5D99,14.683,,,,,,,
1251798146,ABASTECIMENTO FXM4G90,07/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FXM4G90,0,,,,,,,
1251795100,4 PARAFUSOS,07/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1251677369,ABASTECIMENTO QUADRICICLO,07/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,,0,,,,,,,
1250370090,THINNER PARA USO DA OFICINA,05/11/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1250365651,MASSA PLÁSTICA PARA TL,05/11/2025,Custo-Cobrado Cliente,Cobrado do Cliente,Ferramenta,,,,,,,,,,,,,
1249652486,ABASTECIMENTO ATJ6211,04/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,ATJ6211,359.170,,,,,,,
1249647249,PENDENTE DE LUZ,04/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1249645526,ALMOÇO TIO TOKO,04/11/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1249639814,ABASTECIMENTO NA BR DA CBA,04/11/2025,Custo-Cobrado Cliente,Cobrado do Cliente,Veicular,,,Abastecimento,,,0,,,,,,,
1249625703,"TROCA DA PONTA DE NIPE, SOLDA COM METAL",04/11/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1249623487,MODIFICAÇÃO CONJUNTO FRONTAL,04/11/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1249620713,"PORCA NOVA PARA PISTÃO, ENCHER ROSCA DANIFICADA, REFAZER ROSCA DA PONTA DA ASTE",04/11/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1249616479,MANUTENÇÃO MUNK,04/11/2025,Despesa- Concluida,Comercial,Serviço de Terceiro,,,,,,,,,,,,,
1249132992,CONSERTO DE PISTÃO MULK,03/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1248997468,PINCEL E KIT FIBRA,03/11/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1248994278,BRAÇADEIRA,03/11/2025,Despesa- Concluida,Cobrado do Cliente,Peça,,,,,,,,,,,,,
1248471695,MANUTENÇÃO EVG1E67,01/11/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,EVG1E67,240.673,,,,,,,
1248458072,ABASTECIMENTO DANILO FHY8D25,01/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,FHY8D25,162.207,,,,,,,
1248457502,PRODUTO DE LIMPEZA ,01/11/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1248450112,MANUTENÇÃO PNEU CARRINHO,01/11/2025,Despesa- Concluida,Consumo Oficina,Serviço de Terceiro,,,,,,,,,,,,,
1248448277,ALIMENTAÇÃO TIO TOKO PAULO,01/11/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1248446666,ALIMENTAÇÃO TIO TOKO LEONARDO VENDEDOR,01/11/2025,Despesa- Concluida,Comercial,Alimentação,,,,,,,,,,,,,
1248446325,ALIMENTAÇÃO TIO TOKO FERNANDO DIRETOR,01/11/2025,Despesa- Concluida,Comercial,Alimentação,,,,,,,,,,,,,
1248445993,ALIMENTAÇÃO TIO TOKO,01/11/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1248445435,ALIMENTAÇÃO TIO TOKO,01/11/2025,Despesa- Concluida,Consumo Oficina,Alimentação,,,,,,,,,,,,,
1248445272,ABASTECIMENTO ATJ6211,01/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,ATJ6211,350.647,,,,,,,
1248442860,ABASTECIMENTO TKC5D99,01/11/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKC5D99,14221,,,,,,,
1247892007,SENSOR DE COMBUSTÍVEL S10 FERNANDO,31/10/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,GIH0I50,0,,,,,,,
1247694881,adesivo fox branco epx5402,30/10/2025,Despesa- Concluida,Comercial,Veicular,,,Outros,,EPX5402,0,,,,,,,
1247539389,PEÇAS DE ELÉTRICA,30/10/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1247532445,ABASTECIMENTO EVG1E67,30/10/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,EVG1E67,240.673,,,,,,,
1247517777,CADEADO PARA OFICINA,30/10/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1247487628,CAIXA DE FERRAMENTAS,30/10/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1247329358,ABASTECIMETNO EVG,30/10/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,EVG1E67,240.673,,,,,,,
1247323902,BANCO DO CAMINHAO EVG,30/10/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,EVG1E67,0,,,,,,,
1247034034,ABRACADEIRA NICOLAS,29/10/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1246408644,ABASTECIMENTO TKY6E68,28/10/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKY6E68,0,,,,,,,
1246201613,PISTOLA PARA COLA E FITA CREPE,28/10/2025,Despesa- Concluida,Consumo Oficina,Peça,,,,,,,,,,,,,
1246178518,10 L DE GASOLINA TRATOR CBA,28/10/2025,Despesa- Concluida,Cobrado do Cliente,Veicular,,,Abastecimento,,,169,,,,,,,
1245945914,ABASTECIMENTO TCK5D99,28/10/2025,Despesa- Concluida,Frota,Veicular,,,Abastecimento,,TKC5D99,13.738,,,,,,,
1245943218,ABASTECIMENTO TKY6E68,28/10/2025,Despesa- Concluida,Frota,Veicular,,,Abastecimento,,TKY6E68,23753,,,,,,,
1245645486,ABASTECIMENTO GOL AYB4230,27/10/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,AYB4230,205.307,,,,,,,
1245594288,MANUTENÇÂO AQJ WALTER ELETRICA,27/10/2025,Despesa- Concluida,Comercial,Veicular,,,Manutenção,,AQJ3H59,421.937,,,,,,,
1245447087,ABASTECIMENTO AQJ3H59,27/10/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,AQJ3H59,421.937,,,,,,,
1245199632,ABASTECIMENTO  STRADA - FXM4G90,27/10/2025,Despesa- Concluida,Frota,Veicular,,,Abastecimento,,FXM4G90,239.489,,,,,,,
1245174095,ABASTECIMENTO TKY6E68,27/10/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKY6E68,21520,,,,,,,
1245173869,PRODUTO PRA LAVADOR,27/10/2025,Despesa- Concluida,Consumo Oficina,Ferramenta,,,,,,,,,,,,,
1245170361,ABASTECIMENTO DIRETOR GERAL,27/10/2025,Despesa- Concluida,Comercial,Veicular,,,Abastecimento,,,0,,,,,,,
1245167248,ABASTECIMENTO TKY6E68,27/10/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,TKY6E68,239489,,,,,,,
1243897867,ABASTECIMENTO DLZ1967,25/10/2025,Despesa- Concluida,Consumo Oficina,Veicular,,,Abastecimento,,DLZ1967,188608,,,,,,,
